,genes,stability
471,AHI1,0.5361914227069207
472,AHNAK,0.5966672315977616
473,AHNAK2,0.6313412268835356
474,AHR,0.3566270138370254
475,AHRR,0.7057858050198367
476,AHSA1,0.3913854126647753
477,AHSA2P,0.1297470808803705
478,AHSG,0.26896437259929284
479,AHSP,0.09936856759528931
480,AICDA,0.02665306712573773
481,AIDA,0.19757957462340972
482,AIF1,0.480326185441683
483,AIF1L,0.32213141454187155
484,AIFM1,0.23053939871546308
485,AIFM2,0.3484883209933314
486,AIFM3,0.4941163112242561
487,AIG1,0.3852616240397521
488,AIM2,0.5075760609763811
489,AIMP1,0.15458170464993018
490,AIMP2,0.304317509635582
491,AIP,0.15435446919304618
492,AIPL1,0.08919640344995837
493,AIRE,0.631565624293895
494,AJAP1,0.02991394412879841
495,AJM1,0.21039085369127433
496,AJUBA,0.028552671791310404
497,AK1,0.05122655761559195
498,AK2,0.4031746941948037
499,AK3,0.47361510306523585
500,AK4,0.6092088320000203
501,AK5,0.522317783621984
502,AK6,0.20952190613252955
503,AK7,0.5147866148645358
504,AK8,0.49894583962968003
505,AK9,0.1914349433940849
506,AKAIN1,0.5684690383671143
507,AKAP1,0.3658039780242426
508,AKAP10,0.15642446383091413
509,AKAP11,0.3187235323980469
510,AKAP12,0.2722455700538157
511,AKAP13,0.37402491797292586
512,AKAP14,0.5732896376246011
513,AKAP17A,0.23604023250132755
514,AKAP3,0.018321194424838934
515,AKAP4,0.03539250546510922
516,AKAP5,0.42911454743182653
517,AKAP6,0.38280096196374774
518,AKAP7,0.34522376733710053
519,AKAP8,0.6885181627125899
520,AKAP8L,0.3224716915236712
521,AKAP9,0.0990716573386524
522,AKIP1,0.1981263565137101
523,AKIRIN1,0.3237793890372925
524,AKIRIN2,0.5702342435442542
525,AKNA,0.06278879669194734
526,AKNAD1,0.038467532316250636
527,AKR1A1,0.10599283798834662
528,AKR1B1,0.22274527135089123
529,AKR1B10,0.08223431799634756
530,AKR1B15,0.19948445132054118
531,AKR1C1,0.3641931860565821
532,AKR1C2,0.05904338642864624
533,AKR1C3,0.5355657066967097
534,AKR1C4,0.44572815741609695
535,AKR1C6P,0.11408501257435252
536,AKR1C8P,0.0278011048992022
537,AKR1D1,0.07243361725936635
538,AKR1E2,0.058608779876486584
539,AKR7A2,0.5230925339157916
540,AKR7A2P1,0.49304084011908333
541,AKR7A3,0.39516974368458374
542,AKR7L,0.5012510175020491
543,AKT1,0.10713523932537829
544,AKT1S1,0.45283236035563673
545,AKT2,0.3237997056897682
546,AKT3,0.6348934617377661
547,AKTIP,0.33628853528226194
548,ALAD,0.17395242036906203
549,ALAS1,0.5330658572120411
550,ALAS2,0.019792915843511054
551,ALB,0.48393417603734773
552,ALCAM,0.5856631940357967
553,ALDH16A1,0.2485636659366132
554,ALDH18A1,0.2600262418285898
555,ALDH1A1,0.35561930320261503
556,ALDH1A2,0.32744204153565876
557,ALDH1A3,0.22494215991903202
558,ALDH1B1,0.39275033164847994
559,ALDH1L1,0.2877363086284523
560,ALDH1L1-AS2,0.026662222541482383
