,genes,stability
324,ADCYAP1R1,0.5035485167302141
325,ADD1,0.4780514711855408
326,ADD2,0.2789653800684275
327,ADD3,0.28387168455956985
328,ADD3-AS1,0.3354409732162579
329,ADGB,0.10332966044673582
330,ADGRA1,0.5510705401329743
331,ADGRA2,0.2229921959959769
332,ADGRA3,0.29545068426042403
333,ADGRB1,0.2019328516455592
334,ADGRB2,0.4369566327022454
335,ADGRB3,0.5249472492776639
336,ADGRD1,0.2000232483489811
337,ADGRE1,0.21689992631276872
338,ADGRE2,0.10819606937661537
339,ADGRE3,0.09540520977058047
340,ADGRE5,0.33306608066533755
341,ADGRF1,0.2001354187382245
342,ADGRF2,0.06312571737143809
343,ADGRF3,0.16776516225360866
344,ADGRF4,0.09355341589250821
345,ADGRF5,0.1580101604655301
346,ADGRG1,0.3405588856996087
347,ADGRG2,0.1578516836382367
348,ADGRG3,0.01832793671394966
349,ADGRG4,0.09343761085454337
350,ADGRG5,-0.0003248069659822735
351,ADGRG6,0.2033279954831368
352,ADGRG7,0.053386784835598874
353,ADGRL1,0.34912732321259304
354,ADGRL2,0.6127280892649953
355,ADGRL3,0.4367900079157085
356,ADGRL4,0.39142779763605307
357,ADGRV1,0.5466755304146829
358,ADH1A,0.060891686608903275
359,ADH1B,0.02667129006950032
360,ADH1C,0.25405268055311686
361,ADH4,0.02489180084242663
362,ADH5,0.24136442553694232
363,ADH6,0.012241824922125114
364,ADH7,0.07133624780062756
365,ADHFE1,0.2757585661815894
366,ADI1,0.4099991811827062
367,ADIG,0.19065157631033944
368,ADIPOQ,-0.054409639596315416
369,ADIPOR1,0.42088451258334525
370,ADIPOR2,0.2505861364634595
371,ADIRF,0.4477415351458241
372,ADK,0.36109371801055057
373,ADM,0.5081516859033967
374,ADM2,0.035808842700274866
375,ADM5,0.4884118515006246
376,ADNP,0.34218520502338645
377,ADNP-AS1,0.251462481182051
378,ADNP2,0.037381276057370426
379,ADO,0.5749366045349168
380,ADORA1,0.48716497660939007
381,ADORA2A-AS1,0.0536944749504891
382,ADORA2B,0.3100866812812286
383,ADORA3,0.3147722997524132
384,ADPGK,0.09958309339446088
385,ADPRH,0.2727999111771655
386,ADPRHL1,0.6097031077035276
387,ADPRHL2,0.3681758281396215
388,ADPRM,0.05864687632373488
389,ADRA1A,0.20930831998865548
390,ADRA1B,0.7253406273629949
391,ADRA1D,0.755997689263881
392,ADRA2A,0.538772215345024
393,ADRA2B,0.1781926372706514
394,ADRA2C,0.5339319535022843
395,ADRB1,0.5344861993365806
396,ADRB2,0.4741911585627827
397,ADRB3,0.1560921332046795
398,ADRM1,-0.00294490494006997
399,ADSL,0.3629200892611359
400,ADSS,0.5205515045436616
401,ADSSL1,0.46374000485471234
402,ADTRP,0.7951002175083136
403,AEBP1,0.4732644689789985
404,AEBP2,0.1651706454962331
405,AEN,0.14568862000788219
406,AES,0.36411618592198824
407,AFAP1,0.2740651007713202
408,AFAP1-AS1,0.27126817885131227
409,AFAP1L1,0.02750028115015602
410,AFAP1L2,0.34534291333715245
411,AFDN,0.29593991800693065
412,AFDN-DT,0.05653588446049961
413,AFF1,0.2497122492946371
414,AFF2,0.2006377756570313
415,AFF3,0.1198082578637802
416,AFF4,0.07261529787940281
417,AFG1L,0.3206915691987966
418,AFG3L1P,0.2719602949247147
419,AFG3L2,0.04527911803677347
420,AFM,0.07782380012740256
421,AFMID,0.30383569281236045
422,AFP,0.1816755298457493
423,AFTPH,0.5817017405932872
424,AGA,0.41991414506333385
425,AGAP1,0.5797870254652975
426,AGAP11,0.2475766173811553
427,AGAP2,0.3848969850622852
428,AGAP2-AS1,0.21668578194134766
429,AGAP3,0.4669721413520235
430,AGAP5,0.34307368667668087
431,AGBL1,0.03168750901887774
432,AGBL2,0.47858290549616517
433,AGBL3,0.34956141999759904
434,AGBL4,0.3688144712793636
435,AGBL5,0.4505222505865856
436,AGER,0.1280905141709509
437,AGFG1,0.305512717872164
438,AGFG2,0.13490241457616572
439,AGGF1,0.25314888057695273
440,AGK,0.43210936422433605
441,AGL,0.08220170909247583
442,AGMAT,0.46503332990318264
443,AGMO,0.26337327162439184
444,AGO1,0.1944372828098765
445,AGO2,0.1314092319682604
446,AGO3,0.4635154225046771
447,AGO4,0.2627711555271874
448,AGPAT1,0.16161024014022504
449,AGPAT2,0.47972418866450006
450,AGPAT3,0.27870064013897355
451,AGPAT4,0.2733940644329043
452,AGPAT4-IT1,0.03294137131891961
453,AGPAT5,0.24032944191820854
454,AGPS,0.1602065121684348
455,AGR2,0.10652138812390106
456,AGR3,0.04453667845368565
457,AGRN,0.4500202182256547
458,AGRP,0.10219027316081421
459,AGT,0.3181815554914225
460,AGTPBP1,0.5593600463292671
461,AGTR1,0.08860049293442653
462,AGTR2,-0.0190279764530606
463,AGTRAP,0.1194142912880358
464,AGXT,-0.01054356326670355
465,AGXT2,-0.017898237323848112
466,AHCTF1,0.18150589509160706
467,AHCY,0.17149936511238337
468,AHCYL1,0.3853307608249335
469,AHCYL2,0.07408797249234472
470,AHDC1,0.06822776483066519
471,AHI1,0.7109804854880889
472,AHNAK,0.511403507513272
473,AHNAK2,0.4243935548878494
474,AHR,0.37342289104763926
475,AHRR,0.7054731300616534
476,AHSA1,0.4467926915200774
477,AHSA2P,0.1974423830249984
478,AHSG,0.6364688049917485
479,AHSP,0.10297710152993209
480,AICDA,0.0594920909236415
481,AIDA,0.2402324422658379
482,AIF1,0.46147901785296125
483,AIF1L,0.2625184927492715
484,AIFM1,0.06238625218884271
485,AIFM2,0.3681665964104681
486,AIFM3,0.4721291629286358
487,AIG1,0.3402413352058759
488,AIM2,0.537849791428081
489,AIMP1,0.08585283779277329
490,AIMP2,0.31720893874903944
491,AIP,0.26720151701078804
492,AIPL1,0.08621885676101688
493,AIRE,0.6041258651231877
494,AJAP1,0.40100094895149824
495,AJM1,0.18144128682031002
496,AJUBA,0.037058059235243905
497,AK1,-0.0037314652001275038
498,AK2,0.42392530569349424
499,AK3,0.42877151275613845
500,AK4,0.49596208245875434
501,AK5,0.5116505718382423
502,AK6,0.05218724008687703
503,AK7,0.5143824241346358
504,AK8,0.137358000681711
505,AK9,0.30082184084967295
506,AKAIN1,0.5781493286760676
507,AKAP1,0.10372156850422369
508,AKAP10,0.15660163669069013
509,AKAP11,0.07456509988255987
510,AKAP12,0.3335319322373335
511,AKAP13,0.21173931562102777
512,AKAP14,0.63614800478295
513,AKAP17A,0.01082731645784244
514,AKAP3,0.018614667573670255
515,AKAP4,0.035059878194373
516,AKAP5,0.4229955366483557
517,AKAP6,0.4588548298112606
518,AKAP7,0.41371965794655835
519,AKAP8,0.05613033643454471
520,AKAP8L,0.26754503023390214
521,AKAP9,0.15720887172753717
522,AKIP1,0.17071747220764918
523,AKIRIN1,0.2180383558843761
524,AKIRIN2,0.3247944957989339
525,AKNA,0.07705453249379197
526,AKNAD1,0.03488587041396965
527,AKR1A1,0.3593061133098369
528,AKR1B1,0.24166206936869966
529,AKR1B10,0.14773384386753832
530,AKR1B15,0.19383300272389237
531,AKR1C1,0.43693942217244275
532,AKR1C2,0.06134994788189726
533,AKR1C3,0.5632268620562851
534,AKR1C4,0.4362023432188257
535,AKR1C6P,0.11293821703324343
536,AKR1C8P,0.06016235537162697
537,AKR1D1,0.0727599243945401
538,AKR1E2,0.10687809298971004
539,AKR7A2,0.4028287772007039
540,AKR7A2P1,0.4254278117436254
541,AKR7A3,0.3661655851420443
542,AKR7L,0.3805962059803283
543,AKT1,0.2420750854110057
544,AKT1S1,0.4547992814921492
545,AKT2,0.33448998558789456
546,AKT3,0.45817658953168033
547,AKTIP,0.34035917150456313
548,ALAD,0.26821797534439706
549,ALAS1,0.54557366655712
550,ALAS2,0.021604355220054227
551,ALB,0.481288561083087
552,ALCAM,0.48904173775770193
553,ALDH16A1,0.06744105404561691
554,ALDH18A1,0.28294346960394207
555,ALDH1A1,0.3624857455238401
556,ALDH1A2,0.32356740018396124
557,ALDH1A3,0.758904051043967
558,ALDH1B1,0.35295762073562
559,ALDH1L1,0.3031881328324749
560,ALDH1L1-AS2,0.02657832149990402
561,ALDH1L2,0.16693494418113278
562,ALDH2,0.420606263623414
563,ALDH3A1,0.22249918520661566
564,ALDH3A2,0.38273239161402034
565,ALDH3B1,0.4041235505261665
566,ALDH3B2,0.029801957265806738
567,ALDH4A1,0.23988699452439818
568,ALDH5A1,0.1319580835161803
569,ALDH6A1,0.3761502391634256
570,ALDH7A1,0.4134508970103519
571,ALDH8A1,0.12989783344562564
572,ALDH9A1,0.5620675728181745
573,ALDOA,0.10301461525756121
574,ALDOB,0.4031229030454449
575,ALDOC,0.39521338338646383
576,ALG1,0.17815006338338135
577,ALG10,0.13037611293335397
578,ALG10B,0.03438618581957402
579,ALG11,0.006187850843060477
580,ALG12,0.08728212293637613
581,ALG13,0.5340310031183279
582,ALG14,0.18420974922964017
583,ALG1L,0.2418768950943016
584,ALG1L2,0.12516696916182948
585,ALG1L9P,0.37392218086879125
586,ALG2,0.3865281597638577
587,ALG3,0.1484029745225622
588,ALG5,0.18532439681539134
589,ALG6,0.08470559984647855
590,ALG8,0.4279234061287608
591,ALG9,0.1336007545956805
592,ALK,0.47995250186190697
593,ALKAL1,-0.017411192633010785
594,ALKAL2,0.725458154327907
595,ALKBH1,0.19493895106849793
596,ALKBH2,0.22415666231241857
597,ALKBH3,0.5120166543318146
598,ALKBH4,0.3136279574948231
599,ALKBH5,0.09622373918583181
600,ALKBH6,0.19473341054711243
601,ALKBH7,0.1968989140653258
602,ALKBH8,0.19083742906075055
603,ALLC,0.10238616934179486
604,ALMS1,0.18148303373143213
605,ALMS1P1,0.33196225499900933
606,ALOX12,0.08687076401341819
607,ALOX12B,0.23690486547588427
608,ALOX12P2,0.2609788627888269
609,ALOX15,-0.006097666842157129
610,ALOX15B,0.3072449174351835
611,ALOX5,0.514737034984704
612,ALOX5AP,0.31369021469256775
613,ALOXE3,0.13868039811786445
614,ALPI,0.10498446043927791
615,ALPK1,0.35382805576784715
616,ALPK2,0.010437627917490522
617,ALPK3,0.00842617174751076
618,ALPL,0.5574323192468255
619,ALPP,0.14985565641375784
620,ALPPL2,0.09790961407993107
621,ALS2,0.5034515332946111
622,ALS2CL,0.17685921153216794
623,ALS2CR12,0.00946319629967682
624,ALX1,-0.015215075618274303
625,ALX3,0.4110901746394701
626,ALX4,-0.013694589682478065
627,ALYREF,0.25377592013537803
628,AMACR,0.22577213468296142
629,AMBN,0.42470414059651784
630,AMBP,0.028467285053900757
631,AMBRA1,0.1486425719459903
632,AMD1,0.352181379644841
633,AMDHD1,0.7523233104402866
634,AMDHD2,-0.009003640181960027
635,AMELX,0.10129636186450683
636,AMELY,0.023312475456021498
637,AMER1,0.4169643074838779
638,AMER2,0.2147759288769685
639,AMER3,0.4055400650096571
640,AMFR,0.218456782317588
641,AMH,0.28697106094694613
642,AMHR2,0.017479474731631844
643,AMIGO1,0.3864611766304711
644,AMIGO2,0.7274526708710888
645,AMIGO3,0.0337560209525461
646,AMMECR1,0.5150349261036794
647,AMMECR1L,-0.05767952541749103
648,AMN,0.1798525090966138
649,AMN1,0.6782837204790547
650,AMOT,0.35391484299035375
651,AMOTL1,0.2740394032263588
652,AMOTL2,0.2801520264456297
653,AMPD1,0.015325869733008231
654,AMPD2,0.3779388383296763
655,AMPD3,0.3647358604857091
656,AMPH,0.5068344073112889
657,AMT,0.2824631480821866
658,AMTN,0.2789083871636295
659,AMY2A,0.381522359978811
660,AMZ1,0.5366365208465657
661,AMZ2,0.46853240485589975
662,AMZ2P1,0.08190312996062994
663,ANAPC1,0.11878128900658541
664,ANAPC10,0.28572997998937566
665,ANAPC11,0.23263790692937011
666,ANAPC13,0.22734692914434967
667,ANAPC15,0.4599244432882831
668,ANAPC16,0.1532734358857006
669,ANAPC2,0.34185708808228266
670,ANAPC4,0.5598928567996861
671,ANAPC5,0.14264310890574858
672,ANAPC7,0.42305831300425656
673,ANG,0.3014981404892365
674,ANGEL1,0.33157597104238945
675,ANGEL2,0.30520441082439026
676,ANGPT1,0.5262918495930415
677,ANGPT2,0.424540898818513
678,ANGPT4,0.17999341454742043
679,ANGPTL1,0.27846872667028943
680,ANGPTL2,0.39348997711778194
681,ANGPTL3,-0.014098297149436853
682,ANGPTL4,0.2619796394688711
683,ANGPTL5,0.044000991071455976
684,ANGPTL6,0.2204635993537959
685,ANGPTL7,0.14438024930927376
686,ANGPTL8,0.6966652811727339
687,ANHX,0.276326692478632
688,ANK1,0.8301156454449877
689,ANK2,0.2083536112935941
690,ANK3,0.6059990970757008
691,ANKAR,0.08584303042380739
692,ANKDD1A,0.38030035571305654
693,ANKEF1,0.24783815332276032
694,ANKFN1,0.5660385639217497
695,ANKFY1,0.11398682379796118
696,ANKH,0.7731967298192676
697,ANKHD1,0.39580221589498177
698,ANKIB1,0.4442313958404294
699,ANKK1,0.021082766736885552
700,ANKLE1,-0.003428138489549638
701,ANKLE2,0.46331581240850706
702,ANKMY1,0.11175320251854783
703,ANKMY2,0.24483250977405463
704,ANKRA2,0.1829121948573823
705,ANKRD1,0.18760127463654097
706,ANKRD10,0.4167653068624629
707,ANKRD11,0.15797892758790835
708,ANKRD12,0.24532261703912386
709,ANKRD13A,0.3260020294561357
710,ANKRD13B,0.03799774868275633
711,ANKRD13C,0.061040994656827684
712,ANKRD13D,0.46682001943707324
713,ANKRD16,0.4830381764346648
714,ANKRD17,0.3153347344164902
715,ANKRD18A,0.3675556587422318
716,ANKRD18B,0.39393951417031
717,ANKRD18CP,0.2976469711290925
718,ANKRD18DP,0.590391386627222
719,ANKRD19P,0.5968806831540053
720,ANKRD2,0.5426392283948742
721,ANKRD20A11P,0.34496624319335595
722,ANKRD20A12P,0.17185061934675627
723,ANKRD20A4-ANKRD20A20P,0.16885046720474414
724,ANKRD20A5P,0.4326864605544919
725,ANKRD20A8P,0.4013074961672755
726,ANKRD20A9P,0.14070440633419767
727,ANKRD22,0.05818267705337498
728,ANKRD23,0.2205242635788555
729,ANKRD24,0.7157797851314883
730,ANKRD26,0.11484607226102123
731,ANKRD27,0.2007379190189634
732,ANKRD28,0.38435900470695095
733,ANKRD29,0.64297811934441
734,ANKRD30A,0.24148701712713513
735,ANKRD30B,0.590832998887295
736,ANKRD30BL,0.4964222502955661
737,ANKRD30BP2,0.2804209308502802
738,ANKRD30BP3,-0.021942857777127064
739,ANKRD31,0.060578573610174845
740,ANKRD33,0.008972847836251158
741,ANKRD33B,0.5116862402589707
742,ANKRD34A,0.5290644071446677
743,ANKRD34B,0.49191988488973293
744,ANKRD34C,0.6444601133988683
745,ANKRD35,0.1529905077867701
746,ANKRD36B,0.22719235718421427
747,ANKRD36BP1,0.19147088448368665
748,ANKRD36BP2,0.2821148361447927
749,ANKRD36C,0.19002779241725717
750,ANKRD37,0.3793507408338328
751,ANKRD39,0.3493756649262271
752,ANKRD40,0.17563889137217395
753,ANKRD42,0.35447274930648015
754,ANKRD44,0.3017872631626726
755,ANKRD45,0.4644614028176603
756,ANKRD46,0.2526626561486544
757,ANKRD49,0.4091416688443467
758,ANKRD50,0.4952878366133203
759,ANKRD52,0.18933774933768316
760,ANKRD53,0.069065181003281
761,ANKRD54,0.33396031850366925
762,ANKRD55,0.4464227913380832
763,ANKRD6,0.7113451385650058
764,ANKRD60,0.1182567507592538
765,ANKRD62,0.8227148062076655
766,ANKRD65,0.2660315314003744
767,ANKRD7,0.13565951586071354
768,ANKRD9,0.39502466416694015
769,ANKS1A,0.2091390566251017
770,ANKS1B,0.39415773151823685
771,ANKS3,0.2240504225977809
772,ANKS4B,0.004860350804543732
773,ANKS6,0.48561429356101654
774,ANKUB1,0.11756984193485502
775,ANKZF1,0.45294224362821395
776,ANLN,0.3042329962689511
777,ANO1,0.48205100191652733
778,ANO10,0.40976593148520585
779,ANO2,0.12915210463739063
780,ANO3,0.584559628848477
781,ANO4,0.23310565652933837
782,ANO5,0.35730826300233337
783,ANO6,0.35777616374620486
784,ANO7,0.18634479024113232
785,ANO8,0.17159636512821433
786,ANO9,0.07902318781479892
787,ANOS1,0.6374460476504216
788,ANP32A,0.23926525740850882
789,ANP32A-IT1,0.1670144065008257
790,ANP32AP1,0.0966223625746169
791,ANP32B,0.29577823328512987
792,ANP32C,0.010070471498411468
793,ANP32D,0.02575167187784804
794,ANP32E,0.478332272833999
795,ANPEP,0.14329454144643208
796,ANTXR1,0.2988978300733095
797,ANTXR2,0.27415591844511084
798,ANXA1,0.6197653116189886
799,ANXA10,-0.026682568334551123
800,ANXA11,0.5005664755421387
801,ANXA13,0.10175390389779733
802,ANXA2,0.46027483479802245
803,ANXA2P1,0.32273917548168213
804,ANXA2P3,0.496266234345488
